name,barkband_1,barkband_2,barkband_3,barkband_4,barkband_5,barkband_6,barkband_7,barkband_8,barkband_9,barkband_10,barkband_11,barkband_12,barkband_13,barkband_14,barkband_15,barkband_16,barkband_17,barkband_18,barkband_19,barkband_20,barkband_21,barkband_22,barkband_23,barkband_24,barkband_25,barkband_26,barkband_27,barkbands_kurtosis,barkbands_skewness,barkbands_spread,hfc,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch,pitch_instantaneous_confidence,pitch_salience,silence_rate_20dB,silence_rate_30dB,silence_rate_60dB,spectral_complexity,spectral_crest,spectral_decrease,spectral_energy,spectral_energyband_low,spectral_energyband_middle_low,spectral_energyband_middle_high,spectral_energyband_high,spectral_flatness_db,spectral_flux,spectral_rms,spectral_rolloff,spectral_strongpeak,zerocrossingrate,inharmonicity,tristimulus_1,tristimulus_2,tristimulus_3,oddtoevenharmonicenergyratio,dissonance,sccoeff_1,sccoeff_2,sccoeff_3,sccoeff_4,sccoeff_5,sccoeff_6,scvalley_1,scvalley_2,scvalley_3,scvalley_4,scvalley_5,scvalley_6,spectral_centroid,spectral_kurtosis,spectral_skewness,spectral_spread,label
file_4_onset_41,0.00636861938983,0.0362119972706,0.146540462971,0.0576746352017,0.0214996505529,0.0127779589966,0.0249915458262,0.027313541621,0.00354658486322,0.0131872650236,0.0233104024082,0.00295536546037,0.00612372532487,0.00394162582234,0.00636805593967,0.0178413502872,0.00563069200143,0.0179011877626,0.00923760887235,0.00602733297274,0.0103314220905,0.0222200416028,0.0269889757037,0.0548983253539,0.0324368812144,0.034956920892,0.0342765003443,0.195501089096,0.381628721952,0.467553347349,0.0265766382217,1.23411178589,0.751638889313,0.791556894779,0.559287428856,-0.494444578886,-0.734211564064,-0.788457512856,-0.377607822418,0.209389910102,-0.401220172644,-0.274518221617,-0.00994871649891,-0.464294821024,0.447447240353,0.475306153297,0.849734783173,1.0,1.0,0.75,0.237704917789,0.538187861443,16.6291446686,0.0330724343657,0.121836975217,0.0280380658805,0.0149198463187,0.0168632846326,0.785325050354,0.105938822031,0.166537255049,0.64814811945,0.122107423842,0.57967031002,0.615671396255,0.449003607035,0.90117174387,0.535021901131,0.988639056683,0.950059771538,1.21479713917,1.27512049675,1.04908823967,1.07820427418,1.04538571835,1.03878009319,1.29834163189,1.3641679287,1.29881799221,1.21991693974,1.1746326685,1.1189404726,0.560362935066,0.365894496441,0.607580065727,0.451597750187,EP
file_4_onset_42,0.00640935916454,0.0693109482527,0.10872104764,0.0273851342499,0.0134946694598,0.075168184936,0.0341437123716,0.0128907794133,0.000509749050252,0.00102754915133,0.000426285434514,0.000542449124623,0.0003346982121,0.00022788537899,0.00291401403956,0.00187351391651,0.00142166682053,0.00404385244474,0.00535861030221,0.00195684446953,0.00635661371052,0.00977989193052,0.0165176931769,0.0244464538991,0.0200210083276,0.0275051295757,0.0251691844314,0.227365776896,0.198681980371,0.407418191433,0.0323090218008,1.26215302944,0.707589864731,0.963039278984,1.0,-0.184834465384,-1.24795031548,-1.77780985832,-2.56373381615,-0.487898945808,-0.568253993988,-0.293139308691,0.297228187323,0.121653951705,0.742595255375,0.54228746891,0.882770657539,1.0,1.0,0.800000011921,0.137704908848,0.480424433947,19.0405483246,0.0379318743944,0.0871423333883,0.0357328802347,0.00115594139788,0.00907458458096,0.87974691391,0.175550892949,0.177263781428,0.661111116409,0.200440838933,0.576923072338,0.314771831036,0.84579128027,0.448669940233,0.212946236134,0.0102362707257,0.83634352684,1.21671140194,1.10673582554,1.06977939606,1.07935130596,1.04713571072,1.05944526196,1.32202744484,1.45840358734,1.38887119293,1.26034653187,1.17512977123,1.11127543449,0.573351264,0.374479115009,0.618556976318,0.456955194473,EP
file_4_onset_43,0.0182963926345,0.122327767313,0.440592855215,0.526684939861,0.430156856775,0.5455250144,0.272827625275,0.415856897831,0.100290611386,0.119718052447,0.0834632739425,0.304675966501,0.566913664341,0.0691982507706,0.229955554008,0.146831393242,0.0339156799018,0.137441217899,0.0300954766572,0.0629103630781,0.0967358499765,0.0479365065694,0.189707458019,0.107669740915,0.221132516861,0.158528611064,0.182601004839,0.114133156836,0.334740757942,0.274841725826,0.414831340313,1.06269860268,1.0,0.497601538897,0.170569464564,-1.20457112789,-0.941502273083,-1.19108068943,-2.18150687218,-0.704040646553,-0.785994052887,-0.639714837074,-0.070621214807,-1.06005954742,0.350847095251,0.398055195808,0.863599717617,1.0,0.5,0.0,0.639344215393,0.571650326252,224.847381592,0.449058353901,0.508471369743,0.470450937748,0.175052568316,0.121586926281,1.0,0.616799175739,0.756022691727,0.761574089527,0.370909124613,0.531593382359,0.747131645679,0.443033874035,0.912386596203,0.532907545567,0.0256851594895,0.760212361813,1.0,1.23424112797,1.05016577244,1.04638063908,1.04164648056,1.06882226467,1.08103060722,1.01500058174,1.02407693863,1.02970468998,1.06068599224,1.03867387772,0.512174248695,1.0,1.0,0.312208473682,EP
file_4_onset_44,0.013116594404,0.37852075696,1.0,0.744755446911,0.454833805561,1.0,1.0,1.0,0.0878142341971,0.326610118151,0.351957499981,0.180016294122,1.0,0.188008248806,0.180854797363,0.248646393418,0.118406035006,0.184377402067,0.125772595406,0.0863671451807,0.202078416944,0.383382350206,0.297611445189,0.628294706345,0.243481501937,0.606491446495,0.323368191719,0.127381965518,0.200868815184,0.34736981988,0.880303680897,1.0,0.934933125973,0.471125394106,0.3002589643,-1.27851557732,-0.910582184792,-1.06842672825,-1.71447336674,-0.853830695152,-0.482565194368,0.0953986048698,0.475626677275,-0.574442386627,0.871818959713,0.544781327248,0.972696125507,1.0,0.666666686535,0.0,0.754098296165,0.496074140072,428.846466064,0.859493017197,0.946208357811,0.885747313499,0.394837975502,0.263591855764,0.882381141186,1.0,1.0,0.756172835827,0.658663928509,0.582417547703,0.106792502105,0.822120726109,0.460591733456,0.255964130163,0.00632921280339,0.770317673683,1.11902678013,1.10445737839,1.01531207561,1.01230502129,1.02124083042,1.02284991741,1.0,1.00666964054,1.00023961067,1.0,1.0,1.0,0.627889156342,0.873564958572,0.899948060513,0.329025804996,EP
file_4_onset_45,0.0499801151454,0.058577362448,0.439421832561,0.793615937233,0.493736356497,0.547893226147,0.358759343624,0.636638760567,0.123112313449,0.116478085518,0.135355070233,0.620113730431,0.525472044945,0.267172366381,0.674807429314,0.30729496479,0.253646552563,0.0722012370825,0.116674408317,0.136588558555,0.0838709175587,0.206416264176,0.255408406258,0.149369999766,0.314320832491,0.166161671281,0.243489772081,0.112164020538,0.252129107714,0.331956058741,0.525913596153,1.09188890457,0.960169196129,0.45419639349,0.16879157722,-1.22921848297,-0.752394378185,-0.78647094965,-2.30072832108,-0.875714421272,-0.488928198814,-0.231285765767,-0.691016197205,-0.203838631511,0.303202241659,0.463080942631,0.902393639088,1.0,0.714285731316,0.285714298487,0.800936758518,0.516652703285,275.885009766,0.551562130451,0.604031741619,0.581141531467,0.250988632441,0.163832455873,0.9244094491,0.58724963665,0.628819823265,0.777777791023,0.64050590992,0.595761358738,0.518895328045,0.292372405529,0.961985766888,0.848221242428,0.0363417416811,0.881498515606,1.07015836239,1.19643938541,1.04628372192,1.03663611412,1.01409029961,1.03192460537,1.13282287121,1.09949827194,1.06259596348,1.06377971172,1.093054533,1.07776916027,0.581938445568,0.94666993618,0.920825958252,0.248848259449,EP
file_4_onset_46,0.316765397787,0.319393694401,0.352980583906,0.312006086111,0.28226467967,0.478263765574,0.224330708385,0.164784893394,0.0852305963635,0.274222880602,0.550076365471,0.441428422928,0.998321533203,0.293639272451,0.620774507523,0.263734668493,0.379580557346,0.422646611929,0.140618786216,0.286501675844,0.550295948982,0.633407831192,0.891880750656,0.606072843075,0.709255635738,0.576218605042,0.505250036716,0.18511235714,0.361014902592,0.342731833458,0.361192166805,1.04025125504,0.907521307468,0.242115437984,0.264040231705,-1.58998703957,-0.849360406399,-1.15343844891,-1.97460639477,-0.746380448341,-1.07202470303,-0.636755347252,-0.248177304864,-0.534307539463,0.569077670574,0.497317254543,0.987212300301,1.0,0.818181812763,0.272727280855,0.8584202528,0.576749384403,173.504241943,0.347906976938,0.478262782097,0.333032876253,0.44422057271,0.610562801361,0.836478590965,0.370384156704,0.607791125774,0.745370388031,0.695532202721,0.657842159271,0.311308413744,0.500896394253,0.791908502579,0.571999013424,0.0236858297139,0.901068985462,1.02954602242,1.19078755379,1.02025306225,1.02667760849,1.01985883713,1.00374531746,1.15756988525,1.06237530708,1.02488923073,1.01333069801,1.02136445045,1.04896211624,0.628927707672,0.761609017849,0.795874357224,0.299587935209,EP
file_4_onset_47,0.508672654629,0.745839178562,0.446238994598,0.639638721943,0.682751476765,0.510909378529,0.503267347813,0.462161242962,0.152694910765,0.575268089771,0.73333632946,1.0,0.789220333099,0.695123851299,0.864466369152,0.562807500362,1.0,0.501428484917,0.610617697239,0.560196042061,0.555445075035,0.573326289654,0.951312839985,0.864851236343,0.505590438843,0.712314605713,0.572424173355,0.168221637607,0.3825738132,0.388127565384,0.664028167725,1.07042002678,0.884742200375,0.257406890392,0.24021974206,-1.58744037151,-0.767519891262,-1.23620069027,-1.48082995415,-0.344330042601,-1.25716102123,-0.722791194916,-0.341525495052,-0.803232312202,0.447675913572,0.491333842278,0.895493865013,0.923076927662,0.769230782986,0.384615391493,0.847414910793,0.656533062458,325.063812256,0.651383876801,0.677103936672,0.641234993935,0.752919256687,0.679894685745,0.813937962055,0.496874988079,0.609766185284,0.797720849514,0.714861154556,0.661876559258,0.46057343483,0.408170998096,0.829915523529,0.754245460033,0.0886226370931,0.91064453125,1.01998090744,1.19759440422,1.00581097603,1.03722071648,1.0185264349,1.00140070915,1.21568715572,1.12518489361,1.05789542198,1.04532063007,1.04823613167,1.05491673946,0.625044941902,0.501740932465,0.692238330841,0.37627196312,EP
file_4_onset_48,0.0020000259392,0.00294482475147,0.00424791872501,0.00534491240978,0.00253891502507,0.000604990404099,0.000621506595053,0.000274901598459,0.000244120426942,0.000601126870606,0.00171561609022,0.000574251636863,0.000586208188906,0.000457577873021,0.000675905670505,0.00101473752875,0.000565599184483,0.000562026514672,0.000573256984353,0.000511514139362,0.00147191016003,0.00209138938226,0.00287936627865,0.00242478493601,0.00677772471681,0.0077909277752,0.0189586039633,0.29462608695,0.529222488403,0.536963224411,0.00132893584669,1.2963104248,0.690058231354,0.687540948391,0.108345903456,-0.38622841239,-0.306168854237,-0.491785615683,-0.760330200195,-0.102955214679,-0.640295982361,-0.938414573669,-0.361179172993,-0.201286539435,0.411149531603,0.579967617989,0.810047626495,1.0,1.0,0.833333313465,0.0655737668276,0.615565419197,1.0,0.00197972008027,0.00568189378828,0.00186450895853,0.000821048510261,0.00201169867069,0.675959408283,0.033509876579,0.056490726769,0.637345671654,0.138044461608,0.700549423695,0.523605585098,0.422754883766,0.868065774441,0.655889153481,0.104000903666,0.996607840061,1.1920144558,1.28973722458,1.08209109306,1.07232558727,1.05535209179,1.08541309834,1.46034276485,1.49130320549,1.30903577805,1.25219500065,1.2288864851,1.13359057903,0.586981475353,0.318791687489,0.585690915585,0.829209685326,EP
file_4_onset_49,0.0285762716085,0.176031365991,0.172971367836,0.0974786877632,0.0298938695341,0.0163105390966,0.037220902741,0.288908541203,0.231557160616,0.0626710876822,0.0886548236012,0.0885759890079,0.0213261246681,0.038289885968,0.0192906707525,0.0374345779419,0.0455272831023,0.0398898720741,0.0697610229254,0.0322941429913,0.0366668887436,0.048489369452,0.106453828514,0.169613778591,0.0726159885526,0.10629902035,0.0864468887448,0.0330056957901,0.133058086038,0.685089766979,0.136981531978,1.14992034435,0.844354748726,0.617888510227,0.239834681153,-0.839965462685,-0.876843810081,0.194486632943,1.0,0.835711061954,0.991249680519,0.497532278299,0.347458571196,-0.869017958641,0.781340897083,0.497478306293,0.863638401031,1.0,1.0,0.600000023842,0.334426224232,0.469348073006,52.9997177124,0.107175439596,0.172874510288,0.104304276407,0.0671106055379,0.0513117387891,0.800103902817,0.2926184237,0.312894642353,0.926851868629,0.286335647106,0.642857134342,0.361363738775,0.644915699959,0.488156199455,0.675430476665,0.00636664219201,0.836341321468,1.17302119732,1.2780328989,1.04231083393,1.04454088211,1.03568553925,1.06583154202,1.23457980156,1.19088125229,1.14633607864,1.15856528282,1.1083766222,1.07495379448,0.668808221817,0.524896740913,0.730288207531,0.40686327219,EP
file_4_onset_50,0.202781528234,0.1882699579,0.195508092642,0.208450734615,0.201467201114,0.392247110605,0.200873821974,0.0898590758443,0.0376451984048,0.0377381891012,0.374804586172,0.22387008369,0.14718054235,0.257358193398,0.275271356106,0.442850232124,0.411023646593,1.0,0.501669347286,0.248930066824,0.135928615928,0.270535111427,0.818114161491,0.483527243137,0.516835570335,0.553333818913,0.31815046072,0.209555953741,0.421401798725,0.51360732317,0.247985467315,1.16163933277,0.78423166275,0.340175122023,0.326401650906,-0.577764332294,-0.59106618166,-0.996204972267,-1.8352291584,-0.498470157385,-0.780501365662,-0.50100672245,0.067855745554,-0.328783661127,0.448765575886,0.483328491449,0.924403727055,1.0,0.888888895512,0.611111104488,0.524590134621,0.532460212708,123.998207092,0.24829493463,0.263892024755,0.250427395105,0.176722198725,0.321131199598,0.694900333881,0.264532417059,0.318325042725,0.73276746273,0.282876372337,0.814102530479,0.671339392662,0.379014253616,0.880832135677,0.750012159348,0.037762530148,0.967129290104,1.12503027916,1.2313079834,1.08918023109,1.05846786499,1.02840793133,1.03542006016,1.32646071911,1.28450977802,1.17044639587,1.11155033112,1.10561478138,1.09387993813,0.665465593338,0.360762298107,0.581231474876,0.43290656805,EP
file_4_onset_51,0.0650181695819,0.0766883715987,0.0580572001636,0.0832944959402,0.0795806646347,0.0284708105028,0.0120090572163,0.056272815913,0.030090758577,0.0136506017298,0.0955255925655,0.109492838383,0.180722475052,0.0321162603796,0.0311055723578,0.0556793920696,0.0271875560284,0.0157433766872,0.0356842912734,0.0222980063409,0.0562794283032,0.0773292705417,0.0750452429056,0.0870780348778,0.0927256494761,0.250266849995,0.231345698237,0.0600273273885,0.302321523428,0.711906909943,0.0547565408051,1.13544631004,0.858875691891,0.455032467842,0.207503288984,-0.982923686504,0.260432958603,0.653961956501,0.274631679058,0.250507593155,-0.294321537018,0.134876295924,0.120793059468,-0.55326372385,0.576093792915,0.43865659833,0.847797334194,1.0,1.0,0.714285731316,0.421545654535,0.494695067406,29.3722763062,0.0586805604398,0.0893798023462,0.0569289475679,0.0529060028493,0.0700048729777,0.745142459869,0.179945275187,0.264131546021,0.763888895512,0.171440407634,0.678178966045,0.447960853577,0.530379414558,0.686725795269,0.661083936691,0.100751444697,0.916434884071,1.20898711681,1.29431962967,1.06956994534,1.03047740459,1.03222966194,1.03068184853,1.17408978939,1.24957704544,1.09958314896,1.11488759518,1.10424602032,1.08305120468,0.635642886162,0.497839063406,0.671919226646,0.371315658092,EP
file_40_onset_1,1.0,0.116863489151,0.0786878615618,0.00948696117848,0.0268219336867,0.0907260775566,0.0663738623261,0.0684403255582,0.0535758323967,0.0167885553092,0.0303153861314,0.0762627050281,0.0111722443253,0.0361594371498,0.0190109405667,0.0297344140708,0.0997508764267,0.122890181839,0.150541901588,0.182186409831,0.0979028791189,0.121403314173,0.0562780313194,0.0864273011684,0.223739594221,0.178902432323,0.525925934315,0.704532027245,0.778473258018,0.517569839954,0.0847801044583,1.16373169422,0.680006921291,0.214069619775,0.876358926296,0.445635288954,0.431811511517,0.408948540688,0.537490963936,0.351422190666,0.653088986874,0.672505199909,0.580468893051,0.337133795023,0.246047258377,0.606916069984,0.489426195621,1.0,1.0,0.928571403027,0.171428576112,0.943342626095,35.8192329407,0.0681330561638,0.0822982788086,0.0421835929155,0.0795261263847,0.116442710161,0.857621490955,0.257094800472,0.311148732901,0.545570135117,0.0940912142396,0.505897760391,1.0,0.515733659267,0.702989637852,0.836246073246,0.264580786228,0.984031200409,1.17078220844,1.09144628048,1.05977642536,1.04142057896,1.01803302765,1.06816673279,1.19869291782,1.16293728352,1.19915616512,1.1543302536,1.13495862484,1.09684944153,0.81444132328,0.587810397148,0.694412767887,0.880983233452,EP
file_40_onset_2,0.246664762497,0.0365955084562,0.00666769221425,0.0117607340217,0.0165389627218,0.00238484330475,0.033263232559,0.0117427036166,0.010541992262,0.0226184725761,0.0604575052857,0.0918164029717,0.016665674746,0.00371050555259,0.000889205257408,0.00205876398832,0.0454539395869,0.0328075066209,0.0197545383126,0.0417330078781,0.0121175283566,0.0134071800858,0.00141162227374,0.00909776240587,0.0271291416138,0.0184530131519,0.0373238101602,0.435100197792,0.595213890076,0.350701093674,0.0283272229135,1.22767591476,0.806320786476,0.637257635593,0.391436219215,0.140419155359,0.0909659937024,0.845787763596,1.0,0.220595180988,-1.05883979797,0.108399771154,0.677790939808,0.120825476944,0.426786154509,0.782609522343,0.594210684299,1.0,1.0,1.0,0.0571428611875,0.891191124916,13.2519607544,0.0250323619694,0.0165153313428,0.0167914163321,0.0509775951505,0.0124009996653,0.927545726299,0.196797043085,0.195656523108,0.34082236886,0.21473839879,0.394495427608,0.428385347128,0.537380039692,0.954454302788,0.663077056408,0.241600587964,0.967441260815,1.10201895237,1.09654653072,1.06339693069,1.0343310833,1.01552760601,1.09664905071,1.25799465179,1.18763780594,1.19912922382,1.25810492039,1.22393846512,1.17710661888,0.474467843771,0.991270899773,0.934398651123,0.755596160889,EP
file_40_onset_3,0.238752663136,0.651386022568,0.613067686558,0.693180918694,0.58150178194,0.844356775284,0.0823559761047,1.0,1.0,0.145519390702,0.499709516764,0.45758625865,0.209843754768,0.193765088916,0.411968231201,1.0,1.0,1.0,0.55565726757,1.0,0.6448366642,1.0,1.0,1.0,1.0,1.0,0.950069785118,0.0656069368124,0.304427564144,0.607941329479,1.0,1.0,0.817518234253,-0.0737563818693,0.984721004963,-0.134479835629,0.237465336919,-0.592591166496,0.534928023815,0.510471999645,-0.645867884159,-0.995874524117,-0.418857604265,-1.86600136757,0.273145645857,0.779311954975,0.926409721375,1.0,1.0,0.75,0.850000023842,0.477198809385,430.125610352,0.817120015621,0.665507435799,0.795885801315,0.946171045303,1.0,0.541154026985,0.962819755077,0.91183924675,0.859050452709,1.0,0.909403681755,0.490339666605,0.721072852612,0.734402537346,0.681709051132,0.388339340687,0.973127424717,1.0,1.0,1.01810240746,1.0,1.0,1.01453375816,1.04159641266,1.00255310535,1.03964936733,1.01381158829,1.0,1.0,0.500701069832,0.388481616974,0.63217228651,0.822575688362,EP
file_40_onset_4,0.18868650496,0.0309298336506,0.00527830095962,0.0104441000149,0.0157666932791,0.00915916450322,0.00232201395556,0.0133791789412,0.00277176010422,0.00293428171426,0.00397738628089,0.00390540366061,0.00198402768001,0.00804009847343,0.00185925525147,0.00256669637747,0.00619039591402,0.00565021671355,0.0211776141077,0.038982514292,0.0156114296988,0.0137658696622,0.00814237538725,0.0165030360222,0.0333521254361,0.0122645357624,0.0382222048938,0.628658592701,0.767669260502,0.32535982132,0.0114001501352,1.26317751408,0.670804560184,1.0,1.0,0.522037506104,0.352859169245,0.447817087173,0.410147607327,0.445807695389,0.524532914162,-0.0779923796654,0.0638121664524,-0.395534276962,0.228262796998,0.894311666489,0.625080764294,1.0,1.0,1.0,0.0363636389375,0.870276927948,8.06930923462,0.0149064539,0.0129485325888,0.0136693259701,0.00771749019623,0.0191681720316,0.878338038921,0.1114153862,0.145681500435,0.229835450649,0.11328908056,0.557130932808,0.267628967762,1.0,0.573645353317,0.600393593311,0.0894208550453,0.977853119373,1.10966038704,1.09294855595,1.07741558552,1.0580817461,1.0487216711,1.0923987627,1.26939463615,1.25397586823,1.306250453,1.27509748936,1.23264014721,1.15572440624,0.468148171902,0.422262787819,0.660282313824,0.992608249187,EP
file_40_onset_5,0.187433004379,0.423257172108,0.343344151974,0.397745281458,0.147615790367,0.209805592895,0.0545558705926,0.308871716261,0.251605957747,0.0829980522394,0.308375597,0.345291227102,0.090093806386,0.344328761101,0.180924519897,0.228378757834,0.0782943218946,0.229467481375,0.280713945627,0.29750919342,0.546744704247,0.446128994226,0.299078762531,0.446559101343,0.773770034313,0.245766028762,0.571292757988,0.317660003901,0.507539927959,0.508125841618,0.344992846251,1.17122745514,0.714905560017,0.537965536118,0.790705740452,0.00299197644927,0.5259334445,0.489891886711,0.621182441711,0.679183006287,0.477863997221,-0.291707396507,0.177550435066,-0.858422636986,0.233736604452,0.694569349289,0.73836261034,1.0,1.0,0.857142865658,0.314285695553,0.608194828033,157.829055786,0.298570394516,0.392712384462,0.258770704269,0.3537132442,0.54549819231,0.717286765575,0.454338639975,0.424271076918,0.492157697678,0.364567250013,0.685452163219,0.663457214832,0.670662343502,0.768804073334,0.693024396896,0.372436016798,0.966766417027,1.10191297531,1.04269123077,1.0604275465,1.043582201,1.03037893772,1.0453671217,1.19179201126,1.18755471706,1.1856354475,1.18443071842,1.15937447548,1.12811601162,0.526566445827,0.479296088219,0.659393072128,0.913846492767,EP
file_40_onset_6,0.459617286921,0.27838280797,0.0122542874888,0.00343502731994,0.00597970979288,0.00913682300597,0.0139424614608,0.0125024635345,0.00216841464862,0.0282202232629,0.0277845673263,0.032543592155,0.0324325114489,0.0529535636306,0.0102431857958,0.00690315896645,0.0434495694935,0.0144456345588,0.138030052185,0.126580223441,0.0734514147043,0.0862375050783,0.0579069107771,0.147907689214,0.445275247097,0.282433182001,0.307301551104,0.0481060892344,0.303405821323,0.969800949097,0.0511993430555,1.17424607277,0.641590416431,0.0480853058398,0.841474056244,0.803250133991,0.582617461681,0.412333786488,0.0761529952288,0.277161628008,0.303661644459,0.40744715929,0.573965549469,-0.00781437195837,0.236769944429,0.559552550316,0.772795438766,1.0,1.0,1.0,0.125,0.593819797039,15.4326858521,0.0301983226091,0.0641732662916,0.00705519504845,0.0560044124722,0.110574513674,0.458387196064,0.180349752307,0.198297843337,0.959198832512,0.093636021018,1.0,0.82485383749,0.25192886591,0.717654407024,1.0,1.0,0.985007286072,1.16929543018,1.11479842663,1.07019352913,1.03786456585,1.01774251461,1.06831729412,1.20889520645,1.17999732494,1.2231092453,1.14131855965,1.14442968369,1.09161388874,0.868329703808,0.462335735559,0.633096039295,0.878587901592,EP
file_40_onset_7,0.0390954986215,0.0116045558825,0.00243046693504,0.00174568232615,0.000943698512856,0.00117264012806,0.000729437160771,0.00078262592433,0.000373441027477,0.000661493104417,0.00132514815778,0.00120072404388,0.000677967851516,0.00185802718624,0.000987819745205,0.000846661976539,0.00111987919081,0.00106783234514,0.004803490825,0.0090249106288,0.00367089756764,0.00192134804092,0.00217832089402,0.00288449460641,0.0057564531453,0.0076611507684,0.0238220207393,0.278315752745,0.541247963905,0.554715514183,0.00216258014552,1.29552090168,0.574324548244,0.761885285378,0.690458834171,0.655465424061,0.472246438265,0.566350758076,0.566707730293,0.257952004671,0.265151798725,0.2541847229,0.545881330967,0.0358836129308,0.224430590868,0.616270899773,0.662553012371,1.0,1.0,1.0,0.0,0.764706730843,1.21601545811,0.00227190344594,0.0044921329245,0.00118054437917,0.00208427594043,0.0040615578182,0.684877157211,0.0441747643054,0.0685436353087,0.417408496141,0.021434975788,0.510703384876,0.674872815609,0.664350390434,0.738765954971,0.716153860092,0.264068871737,0.98748677969,1.19614243507,1.09737932682,1.08308887482,1.05704796314,1.03682982922,1.1073513031,1.30760061741,1.31411194801,1.33470630646,1.29114556313,1.28460478783,1.19256520271,0.638486087322,0.683227062225,0.796185612679,0.916340351105,EP
file_40_onset_8,0.389287948608,0.280272275209,0.0607677288353,0.0607232153416,0.0823220610619,0.0220805555582,0.0732242390513,0.171277374029,0.0975629463792,0.165800973773,0.135514557362,0.072516925633,0.0724403038621,0.0591507963836,0.160547465086,0.0366538651288,0.0390547253191,0.0320870317519,0.153201073408,0.22658161819,0.216454714537,0.0564017519355,0.0954062566161,0.110910251737,0.227562561631,0.2015042454,0.249545902014,0.0824496671557,0.299493521452,0.505341827869,0.135431841016,1.13447749615,0.876275837421,0.506020247936,0.247004717588,-0.126881808043,0.453623145819,0.802144706249,0.351668030024,0.165000230074,-0.177768170834,-0.960714578629,0.0504138097167,-0.663140892982,0.333793699741,0.842825591564,0.827303111553,1.0,1.0,0.857142865658,0.314285695553,0.584352552891,61.5312957764,0.116454340518,0.0986589714885,0.0986714661121,0.160291224718,0.181201696396,0.678582966328,0.392785310745,0.3993473351,0.679101288319,0.254346519709,0.477064222097,0.81399667263,0.652318418026,0.989200234413,0.565725386143,0.270725727081,0.924263715744,1.07273435593,1.05990552902,1.03409099579,1.02064204216,1.04029464722,1.06874811649,1.14755833149,1.1118439436,1.11275076866,1.14391934872,1.13800096512,1.09666895866,0.415470212698,0.732512354851,0.860202074051,0.822440743446,EP
file_40_onset_9,0.392809033394,0.882417201996,0.713755905628,0.84219199419,0.310902506113,0.060856230557,0.218498975039,0.820131957531,0.704137504101,0.366917967796,0.0805390924215,0.657244086266,0.225841164589,0.166468992829,1.0,0.212771654129,0.120797149837,0.148863002658,0.428650081158,0.719047486782,1.0,0.331420868635,0.386209964752,0.524772047997,0.96830624342,0.852505981922,0.405657500029,0.0671438723803,0.31607490778,0.660111486912,0.641353309155,1.06329882145,0.802383959293,0.0894477069378,0.930422127247,-0.515904784203,0.634332001209,-0.0816657543182,0.447957485914,1.0,1.0,-0.581365704536,-0.309090137482,-1.1108995676,0.397882312536,0.68234026432,0.913265585899,1.0,1.0,0.857142865658,0.800000011921,0.441175043583,330.257385254,0.620129168034,0.807030797005,0.57642865181,0.620281934738,0.82429087162,0.526962399483,0.780354499817,0.70297318697,0.788469672203,0.572225749493,0.975098311901,0.450953811407,0.889711260796,0.706052482128,0.589024543762,0.0924250558019,0.984125137329,1.03480958939,1.04240489006,1.0,1.02076208591,1.02826976776,1.0,1.10635769367,1.05827689171,1.09030973911,1.06610071659,1.05502021313,1.04644167423,0.553488433361,0.421319067478,0.61166459322,0.897941112518,EP
file_40_onset_10,0.0786098539829,0.0274057183415,0.00094783003442,0.00105767033529,0.000255614140769,0.00177745043766,0.00101747224107,0.0031896524597,0.00155778648332,0.00289698480628,0.0031639651861,0.00697408104315,0.00290761026554,0.00774822337553,0.0012071672827,0.00341023108922,0.00130501308013,0.00519746914506,0.012855832465,0.0415960922837,0.00511225219816,0.0043679154478,0.00397383281961,0.00540442764759,0.0112168174237,0.0191647708416,0.0409110970795,0.133990958333,0.361825972795,0.715738832951,0.00548079889268,1.2814002037,0.608238995075,0.739569485188,0.769464671612,0.211394444108,0.0474792420864,0.280652850866,0.0146188493818,0.149323657155,0.984868586063,0.737470149994,0.551075994968,0.174034759402,1.0,1.0,0.726112544537,1.0,1.0,1.0,0.0,0.590542256832,2.02972626686,0.00389970722608,0.006466855295,0.00113772717305,0.00728820916265,0.0081230532378,0.582749843597,0.0651831552386,0.076637968421,0.692878365517,0.0144619178027,0.915902137756,0.598874866962,0.767904698849,0.950179755688,0.514582276344,0.241163909435,0.969328045845,1.16782724857,1.07130765915,1.08284652233,1.05929708481,1.04283177853,1.09204256535,1.3248552084,1.26343631744,1.32457125187,1.28592956066,1.24547219276,1.17756295204,0.696220695972,0.644576132298,0.741762280464,0.903408408165,EP
